tract,drywells,domwells,ratio,CESscoreP,tenpercbins,lat,long
6001405600,0,1,0,51,50%-60%,-122.2372726,37.8008019
6001442400,0,1,0,40,30%-40%,-121.9737794,37.5313805
6001436100,0,5,0,46,40%-50%,-122.1235777,37.6718054
6001451401,0,8,0,44,40%-50%,-121.7629422,37.6959861
6001451505,0,6,0,26,20%-30%,-121.7246715,37.6894445
6001451504,0,1,0,37,30%-40%,-121.7322556,37.6979083
6001443105,0,2,0,19,10%-20%,-121.9322534,37.5218333
6001443104,0,4,0,19,10%-20%,-121.9266869,37.5313765
6001441602,0,2,0,49,40%-50%,-122.0212345,37.55696
6001438100,0,1,0,74,70%-80%,-122.038949,37.6181516
6001432800,0,1,0,30,20%-30%,-122.1245218,37.7212241
6001451101,0,378,0,42,40%-50%,-121.6633595,37.6396925
6001442301,0,3,0,26,20%-30%,-121.9615164,37.5278226
6001438204,0,1,0,65,60%-70%,-122.0596258,37.6270608
6001438203,0,9,0,80,70%-80%,-122.0573943,37.6155886
6001441402,0,2,0,27,20%-30%,-122.0398734,37.5823791
6001441200,0,3,0,30,20%-30%,-121.9910071,37.5780625
6001437101,0,18,0,79,70%-80%,-122.126873,37.6059048
6001435601,0,6,0,59,50%-60%,-122.1022655,37.6746689
6001435104,0,22,0,65,60%-70%,-122.038971,37.6385981
6001443200,0,1,0,5,0%-10%,-121.8964116,37.4871497
6001426100,0,3,0,1,0%-10%,-122.2253292,37.8216214
6001432501,0,4,0,81,80%-90%,-122.1661575,37.7167153
6001431100,0,1,0,36,30%-40%,-122.0672947,37.6881143
6001409800,0,1,0,55,50%-60%,-122.1557636,37.7603609
6001451202,0,65,0,34,30%-40%,-121.7689116,37.7347438
6001450602,0,4,0,37,30%-40%,-121.9128234,37.6706482
6001404101,0,1,0,9,0%-10%,-122.2497952,37.8300772
6001451703,0,1,0,14,10%-20%,-121.8009991,37.6672948
6001430200,0,4,0,6,0%-10%,-122.0615667,37.7216743
6001451102,0,15,0,9,0%-10%,-121.7864954,37.6506604
6001442200,0,1,0,17,10%-20%,-121.9421767,37.5345605
6001451601,0,43,0,25,20%-30%,-121.7607445,37.6683795
6001443102,0,10,0,20,10%-20%,-121.9271478,37.5071611
6001450752,0,26,0,31,30%-40%,-121.8238089,37.718917
6001450751,0,16,0,22,20%-30%,-121.8430342,37.7163164
6001450502,0,11,0,17,10%-20%,-121.9692968,37.714448
6001450501,0,4,0,17,10%-20%,-121.9419571,37.7068544
6001450607,0,9,0,29,20%-30%,-121.8874736,37.657232
6001450400,0,1,0,39,30%-40%,-121.9324146,37.7126931
6001440301,0,2,0,76,70%-80%,-122.0427542,37.6011866
6001431200,0,2,0,44,40%-50%,-122.0836768,37.6855718
6001450601,0,28,0,12,10%-20%,-121.930798,37.653163
6001441503,0,11,0,42,40%-50%,-121.9444248,37.4731786
6001440100,0,5,0,38,30%-40%,-121.9815046,37.6163011
6001441925,0,1,0,17,10%-20%,-121.9630732,37.5500775
6001441924,0,1,0,30,20%-30%,-121.9732494,37.5647659
6001451602,0,6,0,28,20%-30%,-121.7756214,37.6712489
6001404502,0,9,0,2,0%-10%,-122.2026154,37.8345259
6001426200,0,7,0,4,0%-10%,-122.2406227,37.824626
6001435400,0,8,0,61,60%-70%,-122.0831568,37.6739266
6001400100,0,2,0,2,0%-10%,-122.2319033,37.8675947
6001442800,0,4,0,65,60%-70%,-121.9931032,37.5293622
6001443103,0,15,0,18,10%-20%,-121.9027992,37.5273674
6001433300,0,1,0,70,60%-70%,-122.1574574,37.6985801
6001433600,0,1,0,56,50%-60%,-122.1437942,37.6860081
6001409200,0,1,0,93,90%-100%,-122.1777872,37.7290846
6001432700,0,2,0,46,40%-50%,-122.1428437,37.7270703
6001432300,0,1,0,62,60%-70%,-122.1656193,37.7308826
6001406700,0,2,0,26,20%-30%,-122.2022249,37.8033164
6001436300,0,4,0,66,60%-70%,-122.0917198,37.666274
6001440331,0,1,0,53,50%-60%,-122.0833307,37.5982227
6001427700,0,1,0,37,30%-40%,-122.2852965,37.7680009
6047000901,0,448,0,81,80%-90%,-120.5705923,37.2016004
6047002402,0,22,0,89,80%-90%,-120.6220705,36.9746245
6095250604,0,7,0,41,40%-50%,-122.2185562,38.0673887
6023010400,0,97,0,12,10%-20%,-124.0875839,40.9875461
6023010700,0,58,0,29,20%-30%,-124.1567492,40.6865049
6023010600,0,50,0,23,20%-30%,-124.0475318,40.7128464
6103001000,9,1170,0.007692308,57,50%-60%,-122.1205504,39.8864854
6083001800,0,149,0,32,30%-40%,-119.71774,34.7776482
6025010300,0,6,0,82,80%-90%,-115.4711527,32.9827303
6025010101,0,5,0,0,0%-10%,-115.4628141,33.1874637
6025940000,0,19,0,23,20%-30%,-114.5840716,32.7799835
6025012302,0,8,0,55,50%-60%,-115.8770315,33.27526
6025012301,0,46,0,67,60%-70%,-115.9218123,32.9323841
6025010900,0,1,0,72,70%-80%,-115.3745809,32.8156455
6025011100,0,2,0,87,80%-90%,-115.6765631,32.785558
6025011900,0,1,0,88,80%-90%,-115.4952025,32.6969128
6025010800,0,8,0,71,70%-80%,-115.317678,32.7712275
6061021604,0,1181,0,1,0%-10%,-121.1657403,38.983718
6051000101,0,480,0,16,10%-20%,-118.5813604,37.6888353
6097154100,0,1167,0,26,20%-30%,-122.8056815,38.707649
6093000800,0,773,0,16,10%-20%,-123.0110405,41.327554
6097154201,0,152,0,47,40%-50%,-123.0170717,38.8133955
6029001802,0,18,0,59,50%-60%,-119.0674079,35.3637621
6029006201,0,71,0,96,90%-100%,-118.9369122,35.2620354
6029003900,0,39,0,0,0%-10%,-119.1781809,35.5027102
6029001700,0,5,0,80,70%-80%,-119.033399,35.3786716
6029000400,0,6,0,95,90%-100%,-119.033747,35.4058896
6029005300,0,52,0,54,50%-60%,-117.7286899,35.7285096
6029005401,0,57,0,47,40%-50%,-117.6877641,35.6445188
6029005402,0,27,0,16,10%-20%,-117.6877306,35.6298168
6029005403,0,34,0,21,20%-30%,-117.6880081,35.6079827
6029005404,0,20,0,31,30%-40%,-117.6538149,35.6086355
6029005501,0,883,0,36,30%-40%,-117.8250807,35.5740597
6029005506,0,648,0,57,50%-60%,-118.3200023,34.885114
6029005600,0,3,0,51,50%-60%,-117.6746581,35.0215717
6029005700,0,14,0,48,40%-50%,-117.8740532,34.9163282
6029000908,0,1,0,41,40%-50%,-118.9414209,35.4021102
6029006100,0,34,0,72,70%-80%,-118.4435603,35.1224846
6029003122,0,11,0,64,60%-70%,-119.0121407,35.3031439
6029005104,0,32,0,27,20%-30%,-118.8225658,35.4390643
6029002820,0,1,0,27,20%-30%,-119.1187516,35.3180792
6029003805,0,2,0,41,40%-50%,-119.1199953,35.4102215
6029000506,0,35,0,70,60%-70%,-119.0832776,35.3924388
6029003113,0,15,0,82,80%-90%,-119.0288352,35.3179748
6029003806,0,13,0,28,20%-30%,-119.1014197,35.4094908
6029006003,0,26,0,35,30%-40%,-118.4817279,35.139486
6029006301,0,5,0,68,60%-70%,-118.83337,35.2236273
6029003810,0,9,0,14,10%-20%,-119.1367221,35.3762338
6029004102,0,10,0,90,80%-90%,-119.2738672,35.4961858
6029003811,0,37,0,50,40%-50%,-119.1189923,35.3762031
6029000504,0,14,0,79,70%-80%,-119.0737144,35.4176598
6029004800,0,1,0,95,90%-100%,-119.2527683,35.7653256
6029004000,0,27,0,85,80%-90%,-119.2918485,35.516438
6029004902,0,2,0,64,60%-70%,-119.2321782,35.7830778
6029000503,0,13,0,28,20%-30%,-119.0955184,35.4306701
6029004101,0,1,0,83,80%-90%,-119.2719891,35.5063506
6029003803,1,85,0.011764706,34,30%-40%,-119.1994667,35.4121942
6029003813,0,10,0,23,20%-30%,-119.1422863,35.3608118
6029004302,0,3,0,0,0%-10%,-119.4116611,35.5905734
6029003114,0,10,0,81,80%-90%,-119.0445781,35.3029184
6029001801,0,1,0,75,70%-80%,-119.0495029,35.3601532
6029005201,1,752,0.001329787,65,60%-70%,-118.5033077,35.6862875
6029004200,0,53,0,85,80%-90%,-119.3805277,35.4822316
6029004500,0,114,0,87,80%-90%,-119.7746623,35.6497752
6029000200,0,1,0,89,80%-90%,-119.0360588,35.4163342
6029003202,0,43,0,87,80%-90%,-119.0038623,35.271205
6029003103,0,17,0,83,80%-90%,-118.9945268,35.3095656
6029003115,0,11,0,78,70%-80%,-119.0269531,35.3035415
6029001101,0,1,0,66,60%-70%,-118.9226708,35.3682609
6029002817,0,2,0,73,70%-80%,-119.070111,35.3273754
6029003124,0,8,0,67,60%-70%,-119.0655635,35.3070654
6029002600,0,1,0,96,90%-100%,-119.0117159,35.3457339
6029002100,0,2,0,98,90%-100%,-118.9985321,35.3604075
6029002806,0,1,0,37,30%-40%,-119.1055446,35.351304
6029000600,0,10,0,84,80%-90%,-119.0135607,35.3952759
6029001902,0,1,0,92,90%-100%,-119.0241678,35.3604639
6029002000,0,1,0,96,90%-100%,-119.0109288,35.3604274
6029002700,0,2,0,82,80%-90%,-119.03002,35.3461386
6029003123,0,9,0,54,50%-60%,-119.0986803,35.3050623
6029003112,0,9,0,88,80%-90%,-119.0458982,35.3174932
6029001600,0,1,0,93,90%-100%,-119.0153944,35.3769557
6029006500,0,282,0,79,70%-80%,-117.8818657,35.2098975
6029003205,0,31,0,74,70%-80%,-119.0427006,35.2885017
6029006303,0,2,0,74,70%-80%,-118.846623,35.2017267
6029005507,0,1,0,38,30%-40%,-117.9674113,35.1264114
6029005003,0,2,0,86,80%-90%,-119.2324678,35.7436341
6029006006,0,272,0,18,10%-20%,-118.5218332,35.1611067
6029006403,0,3,0,59,50%-60%,-118.9232651,35.2596885
6029006404,0,5,0,63,60%-70%,-118.911723,35.2390042
6029005801,0,13,0,28,20%-30%,-118.184055,34.8613578
6029005802,0,60,0,64,60%-70%,-118.1560393,34.8581565
6029005203,0,278,0,57,50%-60%,-118.2658355,35.5169895
6029005204,0,786,0,82,80%-90%,-118.6143672,35.476284
6029004701,0,4,0,78,70%-80%,-119.2425798,35.6738272
6029004702,0,6,0,79,70%-80%,-119.2157446,35.6752697
6029004604,1,196,0.005102041,96,90%-100%,-119.1909489,35.6819031
6029006008,0,127,0,42,40%-50%,-118.6581798,35.1962215
6029006304,0,2,0,80,70%-80%,-118.8196449,35.201848
6029003305,0,22,0,13,10%-20%,-118.9619081,34.8027858
6029006007,0,739,0,71,70%-80%,-118.5950157,34.9750857
6029003306,0,106,0,49,40%-50%,-119.1500356,34.9235317
6029003206,0,158,0,80,70%-80%,-119.0713629,35.2667571
6029004401,0,1,0,69,60%-70%,-119.3476988,35.5937099
6029004301,0,31,0,87,80%-90%,-119.3509151,35.5738555
6029002814,0,13,0,76,70%-80%,-119.049604,35.3359425
6029000800,0,1,0,59,50%-60%,-118.9759749,35.4041078
6029003804,0,32,0,32,30%-40%,-119.1367966,35.4156972
6029001400,0,1,0,83,80%-90%,-118.9846462,35.3922701
6029000102,0,4,0,66,60%-70%,-119.0170134,35.4294346
6029000903,0,1,0,56,50%-60%,-118.9550626,35.4034052
6029000505,0,1,0,39,30%-40%,-119.0833307,35.4069513
6029002500,0,9,0,100,90%-100%,-118.9920281,35.3372541
6029002900,0,8,0,85,80%-90%,-119.0303423,35.3322843
6029003000,0,2,0,91,90%-100%,-119.0121142,35.3321914
6029003121,0,8,0,86,80%-90%,-119.0121274,35.3176683
6029003812,0,12,0,35,30%-40%,-119.1027529,35.3706406
6029003807,0,20,0,52,50%-60%,-119.1188846,35.390736
6029002812,0,1,0,84,80%-90%,-119.0504014,35.3505096
6029002400,0,65,0,98,90%-100%,-118.9490692,35.3238825
6029000910,0,9,0,46,40%-50%,-118.9067286,35.4138845
6029001102,0,1,0,81,80%-90%,-118.9402404,35.3702538
6029001103,0,2,0,74,70%-80%,-118.9577019,35.3723166
6029003203,0,1,0,23,20%-30%,-119.1515136,35.3510229
6029002301,0,3,0,99,90%-100%,-118.9452577,35.3590376
6029001000,0,27,0,80,70%-80%,-118.87757,35.3587886
6029001202,0,1,0,79,70%-80%,-118.9753831,35.377139
6029006002,0,10,0,0,0%-10%,-118.5709793,35.1129063
6029002811,0,5,0,19,10%-20%,-119.1201184,35.3371406
6029000507,0,84,0,81,80%-90%,-119.0634239,35.386741
6029005103,0,82,0,77,70%-80%,-118.9832964,35.484358
6029006401,0,11,0,76,70%-80%,-118.9121193,35.2692638
6029006202,0,59,0,79,70%-80%,-118.8856972,35.1821665
6029006004,0,610,0,58,50%-60%,-118.3406115,35.2513177
6029002807,0,3,0,41,40%-50%,-119.0825787,35.3457879
6029003808,0,4,0,25,20%-30%,-119.1006532,35.3914329
6029003809,0,115,0,31,30%-40%,-119.2028983,35.3695847
6029003304,0,34,0,78,70%-80%,-119.5019126,35.2582904
6029003700,0,174,0,84,80%-90%,-119.4164905,35.3940158
6029003303,0,1,0,57,50%-60%,-119.451887,35.0702231
6029003204,0,233,0,29,20%-30%,-119.1191249,35.2305045
6029000101,0,7,0,86,80%-90%,-119.0511858,35.4411814
6113010401,0,275,0,39,30%-40%,-121.6408756,38.4299171
6039000201,42,226,0.185840708,90,80%-90%,-120.1431313,37.0986965
6039000104,2,899,0.002224694,8,0%-10%,-119.6159177,37.3197594
6039000400,2,186,0.010752688,76,70%-80%,-120.3501354,36.9193435
6039000508,35,1098,0.031876138,75,70%-80%,-119.9602082,36.962996
6039000507,69,892,0.07735426,75,70%-80%,-119.9941659,37.0365737
6039000506,17,512,0.033203125,79,70%-80%,-120.0985344,37.0354441
6045011102,0,927,0,22,20%-30%,-123.5431611,38.8883615
6045010801,0,728,0,11,10%-20%,-123.2073085,39.3242759
6045011700,0,179,0,34,30%-40%,-123.1105871,39.1624023
6045010200,0,884,0,28,20%-30%,-123.6195849,39.7946937
6045011800,0,440,0,12,10%-20%,-123.1199446,38.9359453
6039000108,12,1470,0.008163265,23,20%-30%,-119.6833367,37.2553569
6107001006,0,20,0,65,60%-70%,-119.3323771,36.3331465
6107000301,70,872,0.080275229,75,70%-80%,-119.4459533,36.5281824
6107000302,7,183,0.038251366,91,90%-100%,-119.4468987,36.4518121
6107000100,18,1068,0.016853933,45,40%-50%,-118.8366159,36.5233963
6107003001,0,4,0,79,70%-80%,-119.3563298,36.2002109
6107003100,12,166,0.072289157,86,80%-90%,-119.4402943,36.1358963
6107002100,48,233,0.206008584,76,70%-80%,-119.4390093,36.2434094
6107003400,137,359,0.381615599,95,90%-100%,-119.0257487,36.0344686
6107002700,8,977,0.008188332,44,40%-50%,-118.4920872,36.1727771
6107000900,48,351,0.136752137,90,80%-90%,-119.3858168,36.3926684
6107004200,20,174,0.114942529,91,90%-100%,-119.2918483,35.9647863
6107003200,1,171,0.005847953,83,80%-90%,-119.3368879,36.056592
6063000501,0,177,0,24,20%-30%,-121.3550493,40.3853218
6063000502,0,311,0,29,20%-30%,-121.1980515,40.2383256
6063000300,0,1905,0,38,30%-40%,-120.3358146,39.9140961
6069000802,0,208,0,58,50%-60%,-121.000818,36.5803313
6089012702,1,749,0.001335113,33,30%-40%,-121.4437132,40.9204305
6089012701,0,180,0,51,50%-60%,-121.634608,40.8724027
6019005202,0,26,0,91,90%-100%,-119.7439756,36.7873266
6019005000,0,19,0,83,80%-90%,-119.7904326,36.8012804
6019005602,0,28,0,72,70%-80%,-119.7058337,36.8243809
6019004703,0,12,0,88,80%-90%,-119.8353599,36.7901386
6019004506,0,26,0,59,50%-60%,-119.8083939,36.815613
6019004505,0,21,0,77,70%-80%,-119.7903644,36.8157101
6019004503,0,16,0,65,60%-70%,-119.8083215,36.8299344
6019004211,0,3,0,62,60%-70%,-119.8806487,36.8276688
6019003804,0,42,0,76,70%-80%,-119.8713084,36.7790926
6019003102,0,32,0,78,70%-80%,-119.7158384,36.8048512
6019004701,0,6,0,93,90%-100%,-119.8369046,36.7994995
6019002701,0,3,0,96,90%-100%,-119.7453946,36.7468158
6019001301,0,7,0,99,90%-100%,-119.7499923,36.732259
6019007801,0,15,0,70,60%-70%,-120.0943201,36.1460009
6019001000,0,17,0,100,90%-100%,-119.804314,36.6977507
6043000302,8,1092,0.007326007,21,20%-30%,-119.7878947,37.5805409
6043000400,0,106,0,0,0%-10%,-119.5740176,37.6979738
6019005607,0,22,0,83,80%-90%,-119.7182723,36.8194376
6019001413,1,61,0.016393443,77,70%-80%,-119.6662713,36.721296
6019008401,0,27,0,84,80%-90%,-120.5139877,36.8586926
6019001201,0,20,0,100,90%-100%,-119.7577716,36.7107523
6019003103,0,1,0,72,70%-80%,-119.7203949,36.7976616
6019002903,0,4,0,91,90%-100%,-119.7273086,36.7395376
6019007802,0,19,0,81,80%-90%,-120.0929305,36.3151701
6019008502,0,50,0,99,90%-100%,-119.5507133,36.6214407
6019005510,0,33,0,43,40%-50%,-119.7567304,36.8446786
6019004212,0,13,0,75,70%-80%,-119.8690146,36.8150842
6019006603,0,18,0,67,60%-70%,-119.4571017,36.6073772
6019006201,0,29,0,94,90%-100%,-119.5374742,36.6847537
6019002501,0,6,0,93,90%-100%,-119.7634701,36.761369
6019008301,0,17,0,93,90%-100%,-120.398557,36.804879
6019005909,0,50,0,28,20%-30%,-119.6539846,36.8105831
6019005911,0,16,0,44,40%-50%,-119.6500718,36.7942655
6019006602,0,40,0,91,90%-100%,-119.4402301,36.5908573
6019006700,0,23,0,84,80%-90%,-119.4549129,36.5869962
6019008302,0,28,0,95,90%-100%,-120.5773805,36.626297
6019005520,0,54,0,3,0%-10%,-119.6660507,36.8592093
6019005518,0,28,0,7,0%-10%,-119.6445547,36.8605423
6019005410,0,2,0,80,70%-80%,-119.7767969,36.8157748
6019004408,0,6,0,60,50%-60%,-119.7952018,36.8626333
6019005405,0,8,0,55,50%-60%,-119.7677223,36.826646
6019005606,0,28,0,69,60%-70%,-119.7214645,36.8302984
6019005517,0,12,0,12,10%-20%,-119.7573517,36.8842337
6019004214,0,9,0,36,30%-40%,-119.8536493,36.829804
6019005302,0,8,0,65,60%-70%,-119.7677716,36.8049491
6019004704,0,1,0,83,80%-90%,-119.8352485,36.7829438
6019004404,0,5,0,97,90%-100%,-119.792414,36.8444241
6019003702,0,5,0,89,80%-90%,-119.827823,36.7758683
6019004901,0,8,0,72,70%-80%,-119.7964425,36.7867587
6019005204,0,12,0,82,80%-90%,-119.76333,36.7904775
6019002906,0,19,0,80,70%-80%,-119.7272787,36.7613333
6019005505,0,17,0,27,20%-30%,-119.7387266,36.8739461
6019004208,0,7,0,50,40%-50%,-119.8789303,36.8502988
6019003302,0,4,0,85,80%-90%,-119.7635149,36.7686679
6019003500,0,1,0,87,80%-90%,-119.7950446,36.7722645
6019002905,0,8,0,92,90%-100%,-119.7272939,36.7539654
6019003003,0,2,0,90,80%-90%,-119.7091535,36.7395013
6019002601,0,5,0,98,90%-100%,-119.7634304,36.7468175
6019002400,0,4,0,97,90%-100%,-119.7810169,36.758343
6019002200,0,2,0,87,80%-90%,-119.8037024,36.7585393
6019005804,0,14,0,80,70%-80%,-119.6909521,36.7865743
6019001407,0,3,0,94,90%-100%,-119.7273757,36.7322737
6019004216,0,4,0,84,80%-90%,-119.9214051,36.842753
6019004215,0,11,0,70,60%-70%,-119.8992769,36.8306861
6019000600,0,3,0,100,90%-100%,-119.7933565,36.743063
6019000400,0,3,0,100,90%-100%,-119.7762091,36.7276563
6019000300,0,1,0,100,90%-100%,-119.8010347,36.726462
6019000902,0,8,0,100,90%-100%,-119.8042772,36.717769
6019000502,0,3,0,99,90%-100%,-119.781537,36.7444057
6019005408,0,11,0,89,80%-90%,-119.7423113,36.8188039
6019007003,0,40,0,89,80%-90%,-119.6260162,36.5935943
6019005704,0,21,0,72,70%-80%,-119.691083,36.8160111
6019005703,0,7,0,33,30%-40%,-119.6728738,36.8157677
6019005702,0,22,0,22,20%-30%,-119.6730789,36.8302668
6021010400,0,124,0,69,60%-70%,-122.2104734,39.5223177
6021010200,15,1304,0.011503067,48,40%-50%,-122.2109384,39.7422205
6021010100,6,270,0.022222222,47,40%-50%,-122.1823274,39.744188
6035040303,0,86,0,30,20%-30%,-120.5970657,40.4793841
6035040304,0,10,0,29,20%-30%,-120.6448771,40.4067271
6035040305,0,48,0,12,10%-20%,-120.6668987,40.4756078
6035040200,3,682,0.004398827,30,20%-30%,-120.9674678,40.5011553
6035040500,0,878,0,7,0%-10%,-120.5179712,40.2835896
6035040400,0,311,0,40,30%-40%,-120.3657009,40.4415822
6035040302,1,555,0.001801802,24,20%-30%,-120.6743,40.3618887
6035040600,0,633,0,18,10%-20%,-120.152514,40.1324038
6035040100,0,484,0,27,20%-30%,-120.5937208,40.8643392
6079010300,35,715,0.048951049,34,30%-40%,-120.367815,35.619857
6079012702,2,158,0.012658228,28,20%-30%,-119.9980217,35.2199659
6055201403,0,294,0,0,0%-10%,-122.1823381,38.421982
6055201500,0,612,0,24,20%-30%,-122.4673524,38.476171
6055201900,0,537,0,13,10%-20%,-122.5282377,38.6339801
6055201700,0,504,0,16,10%-20%,-122.4283032,38.5549587
6071001806,0,10,0,81,80%-90%,-117.6305659,34.0249243
6071011600,0,361,0,62,60%-70%,-117.2941317,35.0494454
6071008901,0,18,0,58,50%-60%,-117.3023776,35.5376297
6071010300,0,1218,0,77,70%-80%,-115.8769708,35.143329
6065047000,0,74,0,40,30%-40%,-114.5601089,33.6218613
6105000101,0,550,0,10,0%-10%,-122.7826336,40.8451769
6105000400,1,141,0.007092199,10,0%-10%,-123.2109469,40.0696019
6105000300,8,859,0.009313155,11,10%-20%,-123.2643313,40.535597
6013307204,0,1,0,45,40%-50%,-121.8308707,37.9946847
6111000100,0,301,0,28,20%-30%,-119.1348137,34.6431476
6033000701,0,107,0,27,20%-30%,-122.6425387,38.9855188
6033000801,0,7,0,53,50%-60%,-122.6301466,38.9388352
6033000802,0,65,0,51,50%-60%,-122.6403151,38.9565553
6033000501,0,110,0,38,30%-40%,-122.7065788,39.1620236
6033000502,0,86,0,27,20%-30%,-122.8631148,39.120886
6033001300,0,479,0,18,10%-20%,-122.5571962,38.7527742
6033001200,0,712,0,29,20%-30%,-122.4595449,38.8608718
6033000600,0,215,0,31,30%-40%,-122.575206,39.081678
6033001100,0,368,0,16,10%-20%,-122.7736029,38.8709539
6033001000,0,516,0,48,40%-50%,-122.8861893,38.9890591
6033000900,0,163,0,37,30%-40%,-122.7459162,38.9589037
6033000400,0,100,0,42,40%-50%,-122.9155905,39.050958
6033000300,0,549,0,32,30%-40%,-122.9648682,39.0413206
6049000200,3,356,0.008426966,20,10%-20%,-121.2561842,41.5000454
6027000100,0,72,0,17,10%-20%,-118.2425011,37.3448259
6027000800,0,287,0,58,50%-60%,-117.1185271,36.2036638
6027000500,0,66,0,34,30%-40%,-117.9007638,36.9449466
6027000300,0,181,0,12,10%-20%,-118.4421772,37.3622921
6027000400,0,21,0,37,30%-40%,-118.4055905,37.3648068
6027000200,0,309,0,38,30%-40%,-118.5534882,37.3161335
6047002401,0,228,0,92,90%-100%,-120.6551864,37.0439737
6031001401,0,8,0,67,60%-70%,-119.5624953,36.0861268
6031001402,0,4,0,77,70%-80%,-119.5600632,36.0990535
6031000403,0,6,0,70,60%-70%,-119.778526,36.3207094
6031000702,0,42,0,58,50%-60%,-119.6219711,36.3489843
6031000601,1,39,0.025641026,56,50%-60%,-119.6700353,36.3547616
6031001601,3,134,0.02238806,89,80%-90%,-119.7891118,36.01376
6031000402,4,170,0.023529412,67,60%-70%,-119.769357,36.2769538
6031000405,0,11,0,63,60%-70%,-119.7738507,36.3015715
6031000404,0,11,0,63,60%-70%,-119.7943867,36.3035318
6031000300,0,5,0,82,80%-90%,-119.9245603,36.3051812
6031000200,6,306,0.019607843,80,70%-80%,-119.8425961,36.3510181
6031000100,31,681,0.045521292,74,70%-80%,-119.5983712,36.3928943
6031000900,0,4,0,75,70%-80%,-119.6473042,36.3332087
6031001002,0,5,0,83,80%-90%,-119.6671974,36.3196581
6031001200,5,527,0.009487666,65,60%-70%,-119.6239493,36.2324904
6031001100,0,108,0,97,90%-100%,-119.6308433,36.3080545
6031001003,0,25,0,86,80%-90%,-119.6730488,36.3058649
6031000800,4,86,0.046511628,86,80%-90%,-119.6189777,36.3279951
6031001001,1,41,0.024390244,67,60%-70%,-119.676661,36.331353
6031000701,1,23,0.043478261,48,40%-50%,-119.6393201,36.3580168
6031000500,3,279,0.010752688,77,70%-80%,-119.7178905,36.3278538
6031001300,0,33,0,88,80%-90%,-119.5542173,36.119739
6031001701,0,14,0,75,70%-80%,-120.0793193,35.9048358
6023001300,0,19,0,49,40%-50%,-124.1597819,40.8522054
6023011600,0,174,0,26,20%-30%,-123.7194932,40.2182142
6023011500,0,127,0,13,10%-20%,-123.9644534,40.1577117
6023940000,0,36,0,11,10%-20%,-123.6758045,41.0928236
6023010902,0,292,0,19,10%-20%,-123.7971626,40.5020364
6023010901,0,18,0,56,50%-60%,-124.1377835,40.5984451
6023001101,0,51,0,48,40%-50%,-124.0989799,40.8875919
6023010502,0,80,0,14,10%-20%,-124.0533616,40.9331482
